approach,param_name,param_value,target_prompt,generation,max_fitness,mean_fitness,diversity,centroid_dist,stagnant_streak
p_mut=0.3,p_mut,0.3,[simulated],1,0.05816164240241051,0.04183258023113012,0.16838457584381103,0.01675128936767578,0
p_mut=0.3,p_mut,0.3,[simulated],2,0.060154616832733154,0.04963482000554601,0.08865578969319661,0.007350921630859375,1
p_mut=0.3,p_mut,0.3,[simulated],3,0.06657735258340836,0.053927887231111526,0.1065045674641927,0.004655301570892334,2
p_mut=0.3,p_mut,0.3,[simulated],4,0.06724513322114944,0.06439499060312907,0.07113450765609741,0.05118083953857422,0
p_mut=0.3,p_mut,0.3,[simulated],5,0.07068853080272675,0.06465906153122584,0.12728127638498943,5.125999450683594e-05,1
p_mut=0.3,p_mut,0.3,[simulated],6,0.0811062678694725,0.0724232979118824,0.07812496821085611,0.060418903827667236,0
p_mut=0.3,p_mut,0.3,[simulated],7,0.08702488243579865,0.07529762387275696,0.14944194555282592,0.02081197500228882,0
p_mut=0.3,p_mut,0.3,[simulated],0,0.07805921882390976,0.04970003664493561,0.20386979182561238,-1.0,0
p_mut=0.3,p_mut,0.3,[simulated],1,0.09100209176540375,0.0808653471370538,0.15086058378219605,0.079379141330719,0
p_mut=0.3,p_mut,0.3,[simulated],2,0.09561565518379211,0.07843987147013347,0.24405226508776348,0.010569214820861816,0
p_mut=0.3,p_mut,0.3,[simulated],3,0.09561565518379211,0.09009265899658203,0.08835697571436564,1.8417835235595703e-05,1
p_mut=0.3,p_mut,0.3,[simulated],4,0.10670723766088486,0.09655231485764186,0.056459474563598636,0.04061621427536011,0
p_mut=0.3,p_mut,0.3,[simulated],5,0.11846601963043213,0.09363563420871894,0.14728726545969645,0.02066349983215332,0
p_mut=0.3,p_mut,0.3,[simulated],6,0.11846601963043213,0.10466201603412628,0.11027690966924032,0.0012301206588745117,1
p_mut=0.3,p_mut,0.3,[simulated],7,0.11846601963043213,0.11308353145917256,0.12723801533381143,0.0011203289031982422,2
p_mut=0.3,p_mut,0.3,[simulated],0,0.07151958346366882,0.03498712244133154,0.20456500053405763,-1.0,0
p_mut=0.3,p_mut,0.3,[simulated],1,0.07151958346366882,0.05205267667770386,0.1718287507692973,0.018487155437469482,0
p_mut=0.3,p_mut,0.3,[simulated],2,0.10249760001897812,0.07131848235925038,0.06857825915018717,0.05384695529937744,0
p_mut=0.3,p_mut,0.3,[simulated],3,0.10249760001897812,0.08575341726342837,0.14449841578801473,0.012641668319702148,0
p_mut=0.3,p_mut,0.3,[simulated],4,0.1035461351275444,0.08815863604346912,0.11705374717712402,0.004454851150512695,1
p_mut=0.3,p_mut,0.3,[simulated],5,0.10399440675973892,0.10028141364455223,0.060595357418060304,3.266334533691406e-05,2
p_mut=0.3,p_mut,0.3,[simulated],6,0.10399440675973892,0.10222233459353447,0.13631534179051716,1.4543533325195312e-05,3
p_mut=0.3,p_mut,0.3,[simulated],7,0.10399440675973892,0.10337790225942929,0.06266374190648397,3.874301910400391e-06,4
p_mut=0.5,p_mut,0.5,[simulated],0,0.07805921882390976,0.043152182983855404,0.2097150683403015,-1.0,0
p_mut=0.5,p_mut,0.5,[simulated],1,0.07805921882390976,0.0571123498181502,0.18747417330741883,0.014877855777740479,0
p_mut=0.5,p_mut,0.5,[simulated],2,0.10067518055438995,0.07719324032465617,0.11824204524358113,0.08893436193466187,0
p_mut=0.5,p_mut,0.5,[simulated],3,0.10067518055438995,0.09188362583518028,0.20615871946016948,0.0270230770111084,0
p_mut=0.5,p_mut,0.5,[simulated],4,0.10067518055438995,0.09324227273464203,0.10547217528025309,0.007772326469421387,1
p_mut=0.5,p_mut,0.5,[simulated],5,0.13867314159870148,0.1046756977836291,0.10710753997166951,0.07854640483856201,0
p_mut=0.5,p_mut,0.5,[simulated],6,0.13867314159870148,0.12039424603184064,0.16387393871943157,0.020328283309936523,0
p_mut=0.5,p_mut,0.5,[simulated],7,0.13953223824501038,0.12011737500627835,0.1538609743118286,0.010165810585021973,0
p_mut=0.5,p_mut,0.5,[simulated],0,0.0839291512966156,0.04401405962804953,0.2121932069460551,-1.0,0
p_mut=0.5,p_mut,0.5,[simulated],1,0.10771895945072174,0.07473064710696538,0.13548964659372967,0.10647958517074585,0
p_mut=0.5,p_mut,0.5,[simulated],2,0.10771895945072174,0.08793597544233005,0.13574835459391277,0.020266056060791016,0
p_mut=0.5,p_mut,0.5,[simulated],3,0.10818755626678467,0.09916065136591594,0.08521611293156942,0.004264473915100098,1
p_mut=0.5,p_mut,0.5,[simulated],4,0.10871267318725586,0.10348977521061897,0.048802876472473146,8.940696716308594e-06,2
p_mut=0.5,p_mut,0.5,[simulated],5,0.11717180162668228,0.10953084627787273,0.06685621341069539,0.044893860816955566,0
p_mut=0.5,p_mut,0.5,[simulated],6,0.1251620203256607,0.11140704527497292,0.17255167563756307,0.004013240337371826,1
p_mut=0.5,p_mut,0.5,[simulated],7,0.12783300876617432,0.11658374220132828,0.12345742384592692,0.0032572150230407715,2
p_mut=0.5,p_mut,0.5,[simulated],0,0.07151958346366882,0.045640548380712666,0.20890960295995076,-1.0,0
p_mut=0.5,p_mut,0.5,[simulated],1,0.07915554195642471,0.06410054583102465,0.15469623009363812,0.014191269874572754,0
p_mut=0.5,p_mut,0.5,[simulated],2,0.07915554195642471,0.06674217836310466,0.12732631365458172,0.009650707244873047,1
p_mut=0.5,p_mut,0.5,[simulated],3,0.07915554195642471,0.07483430827657382,0.05442448854446411,0.0013456940650939941,2
p_mut=0.5,p_mut,0.5,[simulated],4,0.09044941514730453,0.08028687164187431,0.06152467727661133,0.045355796813964844,0
p_mut=0.5,p_mut,0.5,[simulated],5,0.0980345755815506,0.08798829093575478,0.09472673734029134,0.010013282299041748,0
p_mut=0.5,p_mut,0.5,[simulated],6,0.0980345755815506,0.08792174234986305,0.07939789295196534,0.0015894174575805664,1
p_mut=0.5,p_mut,0.5,[simulated],7,0.10977725684642792,0.09899231791496277,0.07971694072087605,0.06056535243988037,0
p_mut=0.5,p_mut,0.5,[simulated],0,0.0742129385471344,0.048319303430616856,0.21166637738545735,-1.0,0
p_mut=0.5,p_mut,0.5,[simulated],1,0.08641322702169418,0.07632616783181827,0.15069381395975748,0.08664149045944214,0
p_mut=0.5,p_mut,0.5,[simulated],2,0.09960262477397919,0.08429071803887685,0.141750701268514,0.04478657245635986,0
p_mut=0.5,p_mut,0.5,[simulated],3,0.10028566420078278,0.08906721696257591,0.19385547637939454,0.00594019889831543,1
p_mut=0.5,p_mut,0.5,[simulated],4,0.13697127997875214,0.10504483804106712,0.12053935925165812,0.08726990222930908,0
p_mut=0.5,p_mut,0.5,[simulated],5,0.13697127997875214,0.11665771901607513,0.20339161554972332,0.04120349884033203,0
p_mut=0.5,p_mut,0.5,[simulated],6,0.14190268516540527,0.1332330827911695,0.11687235037485759,0.004725992679595947,1
p_mut=0.5,p_mut,0.5,[simulated],7,0.14190268516540527,0.12978863840301832,0.0863849957784017,0.0014494657516479492,2
p_mut=0.5,p_mut,0.5,[simulated],0,0.06387905776500702,0.036809019123514496,0.2114045262336731,-1.0,0
p_mut=0.5,p_mut,0.5,[simulated],1,0.07711949944496155,0.05868389643728733,0.10331341425577799,0.07863730192184448,0
p_mut=0.5,p_mut,0.5,[simulated],2,0.07903299480676651,0.07270771637558937,0.14888013203938802,0.011304914951324463,0
p_mut=0.5,p_mut,0.5,[simulated],3,0.07978904247283936,0.07888080676396687,0.0669788916905721,0.04418039321899414,0
p_mut=0.5,p_mut,0.5,[simulated],4,0.08501704782247543,0.07256301585584879,0.19259339968363445,0.003782331943511963,1
p_mut=0.5,p_mut,0.5,[simulated],5,0.09071920812129974,0.07791837739447753,0.12820948362350465,0.008725583553314209,2
p_mut=0.5,p_mut,0.5,[simulated],6,0.09071920812129974,0.0854597178598245,0.15164478222529093,0.0009107589721679688,3
p_mut=0.5,p_mut,0.5,[simulated],7,0.09071920812129974,0.08565631633003552,0.06076649824778239,0.0007898211479187012,4
